TF	Gene	Input
Trp53	Psme3	1
Trp53	Pwp1	1
Trp53	Rps18	1
Trp53	Rsl1d1	1
Trp53	Smn1	1
Trp53	Supv3l1	1
Trp53	Tbl3	1
Trp53	Tbrg4	1
Trp53	Tcf3	1
Trp53	Tomm40	1
Trp53	Traf4	1
Trp53	Trmt2a	1
Trp53	Twf1	1
Trp53	Txnrd1	1
Trp53	Ubap2l	1
Trp53	Wdr4	1
Trp53	Ykt6	1
Junb	Klhl13	1
Junb	B230118H07Rik	1
Junb	Wdr86	1
Junb	Ppp2r1b	1
Junb	Rpp30	1
Junb	Rbbp5	1
Junb	D0H4S114	1
Junb	1110007C09Rik	1
Junb	Cc2d1a	1
Junb	Gna13	1
Junb	Ier2	1
Junb	Klf6	1
Junb	Mark2	1
Junb	Nfkbiz	1
Junb	Nr1d1	1
Junb	Ppp1r15a	1
Junb	Ppp2r5b	1
Junb	Relb	1
Junb	Rnf31	1
Junb	Sertad1	1
Junb	Tnfaip3	1
Junb	Zc3h12a	1
Junb	Zfp36	1
Klhl13	Ndn	1
Klhl13	Bcl3	1
Klhl13	Plagl1	1
Klhl13	Zfp105	1
Klhl13	Sarnp	1
Klhl13	Snai2	1
B230118H07Rik	Nfkb2	1
B230118H07Rik	Cenpb	1
B230118H07Rik	Rbck1	1
B230118H07Rik	Cux1	1
B230118H07Rik	Rbbp5	1
B230118H07Rik	Cc2d1a	1
B230118H07Rik	Relb	1
Wdr86	Ebf2	1
Wdr86	Hoxc4	1
Wdr86	Tcfl5	1
Ppp2r1b	Cenpb	1
Ppp2r1b	Rbck1	1
Ppp2r1b	Nr1d1	1
Ppp2r1b	Trim27	1
Ppp2r1b	Nr1h2	1
Ppp2r1b	Taf4a	1
Ppp2r1b	Tcfl5	1
Ppp2r1b	Taf13	1
Rpp30	Zfp36	1
Rpp30	Smarce1	1
Rpp30	Sarnp	1
Rpp30	Smad2	1
Rbbp5	Rps3	1
Rbbp5	Zfp46	1
Rbbp5	Nono	1
Rbbp5	Trim27	1
Rbbp5	Sqrdl	1
Rbbp5	Chpt1	1
Rbbp5	Cgrrf1	1
Rbbp5	Ankrd26	1
Rbbp5	Cacybp	1
Rbbp5	Ccdc14	1
Rbbp5	Cdk2ap1	1
Rbbp5	Cops7b	1
Rbbp5	Cstf2	1
Rbbp5	Diexf	1
Rbbp5	Ecd	1
Rbbp5	Edc3	1
Rbbp5	Elp3	1
Rbbp5	Exog	1
Rbbp5	Gmeb1	1
Rbbp5	Gpn1	1
Rbbp5	Hmgn1	1
Rbbp5	Hmgxb4	1
Rbbp5	Hspa14	1
Rbbp5	Ikbkap	1
Rbbp5	Lars	1
Rbbp5	Noc2l	1
Rbbp5	Nucks1	1
Rbbp5	Pebp1	1
Rbbp5	Polr2g	1
Rbbp5	Prl14l	1
Rbbp5	Pwp2	1
Rbbp5	Ran	1
Rbbp5	Rnaseh1	1
Rbbp5	Rpl6	1
Rbbp5	Rttn	1
Rbbp5	Sde2	1
Rbbp5	Smc3	1
Rbbp5	Sumo2	1
Rbbp5	Trmt61a	1
Rbbp5	Utp14a	1
Rbbp5	Utp3	1
Rbbp5	Vbp1	1
Rbbp5	Wrb	1
Rbbp5	Patz1	1
Rbbp5	Zfp422	1
Rbbp5	Ddx20	1
D0H4S114	Nfib	1
D0H4S114	Ndn	1
D0H4S114	Bcl3	1
D0H4S114	Plagl1	1
D0H4S114	Wnt5a	1
D0H4S114	Snai2	1
D0H4S114	Pbx1	1
D0H4S114	Zbtb7a	1
D0H4S114	Mlx	1
D0H4S114	Nr2f1	1
1110007C09Rik	Pparg	1
1110007C09Rik	Cenpb	1
1110007C09Rik	Ezh1	1
1110007C09Rik	0610031J06Rik	1
Cc2d1a	Zfp513	1
Cc2d1a	Paics	1
Cc2d1a	Btf3l4	1
Cc2d1a	Cnn3	1
Cc2d1a	Camsap2	1
Cc2d1a	Hook3	1
Cc2d1a	Acadsb	1
Cc2d1a	2510039O18Rik	1
Cc2d1a	Aco2	1
Cc2d1a	Aim1l	1
Cc2d1a	Atp5d	1
Cc2d1a	Atp6v0a2	1
Cc2d1a	Bak1	1
Cc2d1a	Capn1	1
Cc2d1a	Ccdc109a	1
Cc2d1a	Chmp6	1
Cc2d1a	Coro1b	1
Cc2d1a	Cyp4f16	1
Cc2d1a	Dcaf15	1
Cc2d1a	Espn	1
Cc2d1a	Fam98c	1
Cc2d1a	Gna11	1
Cc2d1a	Hmg20b	1
Cc2d1a	Lpin3	1
Cc2d1a	Mark2	1
Cc2d1a	Metrnl	1
Cc2d1a	Mlx	1
Cc2d1a	Mon1a	1
Cc2d1a	Mvp	1
Cc2d1a	Ogdh	1
Cc2d1a	Parp4	1
Cc2d1a	Pef1	1
Cc2d1a	Pfkp	1
Cc2d1a	Pmaip1	1
Cc2d1a	Ppard	1
Cc2d1a	Ppp5c	1
Cc2d1a	Prr13	1
Cc2d1a	Relb	1
Cc2d1a	Sirt7	1
Cc2d1a	Slc4a2	1
Cc2d1a	Slc6a8	1
Cc2d1a	Tmc6	1
Cc2d1a	Tradd	1
Cc2d1a	Trim40	1
Gna13	Klf6	1
Gna13	Barx1	1
Gna13	Cux1	1
Gna13	Relb	1
Gna13	Adar	1
Gna13	Irf1	1
Gna13	Tnfaip3	1
Ier2	Nr4a1	1
Klf6	Fbxo21	1
Klf6	Dhtkd1	1
Klf6	Atf3	1
Klf6	Bcl10	1
Klf6	Cd44	1
Klf6	Clic1	1
Klf6	Dstn	1
Klf6	Flrt3	1
Klf6	Ifngr1	1
Klf6	Nfkbiz	1
Klf6	Prr13	1
Klf6	Relb	1
Klf6	Tmod3	1
Klf6	Tnfaip3	1
Klf6	Tpm1	1
Klf6	Fos	1
Mark2	Rbck1	1
Mark2	Vps72	1
Mark2	Wbp7	1
Mark2	Spen	1
Mark2	Nr1h2	1
Mark2	Srebf2	1
Mark2	E2f4	1
Nfkbiz	Stat1	1
Nfkbiz	Zfp36	1
Nfkbiz	Atf3	1
Nfkbiz	Fos	1
Nfkbiz	Relb	1
Nfkbiz	Irf1	1
Nfkbiz	Irf9	1
Nfkbiz	Tnfaip3	1
Nr1d1	Dbp	1
Nr1d1	Nr1d2	1
Nr1d1	Trim27	1
Nr1d1	Cstf2	1
Nr1d1	1110054O05Rik	1
Nr1d1	Rbm34	1
Nr1d1	Eml4	1
Nr1d1	Tbca	1
Nr1d1	Tomm20	1
Nr1d1	Nme1	1
Nr1d1	Ran	1
Nr1d1	Serf1	1
Nr1d1	Cacybp	1
Nr1d1	Ces2g	1
Nr1d1	Hipk1	1
Nr1d1	Mapre3	1
Nr1d1	Mgrn1	1
Nr1d1	Pdk2	1
Nr1d1	Prelp	1
Nr1d1	Trim26	1
Ppp1r15a	Egr1	1
Ppp1r15a	Nr4a1	1
Relb	Nfkb2	1
Relb	Bcl3	1
Relb	Arl3	1
Relb	Mthfd1	1
Relb	Snap47	1
Relb	Actr6	1
Relb	Rnf217	1
Relb	Acadsb	1
Relb	Arpc1b	1
Relb	Bcl10	1
Relb	Capg	1
Relb	Ccng2	1
Relb	Cdkn2b	1
Relb	Coro1b	1
Relb	Cyp4f16	1
Relb	Dbnl	1
Relb	Iqgap1	1
Relb	Lrp10	1
Relb	Mesdc1	1
Relb	Metrnl	1
Relb	Mvp	1
Relb	Necap2	1
Relb	Nfkbia	1
Relb	Pfkp	1
Relb	Pmaip1	1
Relb	Prr13	1
Relb	Psd4	1
Relb	Psmb10	1
Relb	Psme2	1
Relb	Slc6a8	1
Relb	Spata2	1
Relb	Tmc6	1
Relb	Tnfaip3	1
Relb	Tnip1	1
Relb	Tradd	1
Relb	Wipf2	1
Relb	Zbp1	1
Relb	Zc3h12a	1
Rnf31	Rbck1	1
Rnf31	Sarnp	1
Sertad1	Nfkb2	1
Sertad1	Tnfaip3	1
Tnfaip3	Stat1	1
Tnfaip3	Zfp36	1
Tnfaip3	Nfatc1	1
Tnfaip3	Irf1	1
Tnfaip3	Irf9	1
Tnfaip3	Poldip2	1
Tnfaip3	Bod1	1
Tnfaip3	Nicn1	1
Tnfaip3	Mthfd1	1
Tnfaip3	Sat2	1
Tnfaip3	Fbxo21	1
Tnfaip3	Dhtkd1	1
Tnfaip3	Anxa2	1
Tnfaip3	Ap1g2	1
Tnfaip3	Bcl10	1
Tnfaip3	Btg1	1
Tnfaip3	Capg	1
Tnfaip3	Casp8	1
Tnfaip3	Chmp2b	1
Tnfaip3	Clic1	1
Tnfaip3	Dstn	1
Tnfaip3	Dtx3l	1
Tnfaip3	Fosl2	1
Tnfaip3	Glipr1	1
Tnfaip3	Gmip	1
Tnfaip3	Gsdmd	1
Tnfaip3	H2-M3	1
Tnfaip3	Ier5	1
Tnfaip3	Ifi35	1
Tnfaip3	Ifi47	1
Tnfaip3	Ifngr1	1
Tnfaip3	Ikbke	1
Tnfaip3	Ikzf1	1
Tnfaip3	Il17ra	1
Tnfaip3	Il4ra	1
Tnfaip3	Iqgap1	1
Tnfaip3	Irak4	1
Tnfaip3	Itga4	1
Tnfaip3	Jak2	1
Tnfaip3	Lcp1	1
Tnfaip3	Lmo7	1
Tnfaip3	Malt1	1
Tnfaip3	Map3k14	1
Tnfaip3	Map3k8	1
Tnfaip3	Mvp	1
Tnfaip3	Myd88	1
Tnfaip3	Nfkbia	1
Tnfaip3	Osbpl3	1
Tnfaip3	Ostf1	1
Tnfaip3	Parp14	1
Tnfaip3	Parp9	1
Tnfaip3	Plekha2	1
Tnfaip3	Plscr1	1
Tnfaip3	Pmaip1	1
Tnfaip3	Prr13	1
Tnfaip3	Psd4	1
Tnfaip3	Psmb10	1
Tnfaip3	Psmb8	1
Tnfaip3	Psmb9	1
Tnfaip3	Psme2	1
Tnfaip3	Sbno2	1
Tnfaip3	Shisa5	1
Tnfaip3	Tap2	1
Tnfaip3	Tapbpl	1
Tnfaip3	Tjp2	1
Tnfaip3	Tnfrsf1b	1
Tnfaip3	Tnip1	1
Tnfaip3	Trim21	1
Tnfaip3	Trim34a	1
Tnfaip3	Tuft1	1
Tnfaip3	Uba7	1
Tnfaip3	Upp1	1
Tnfaip3	Zbp1	1
Tnfaip3	Zc3h12a	1
Tnfaip3	Zc3hav1	1
Zc3h12a	Nfkb2	1
Zc3h12a	Bcl3	1
Zc3h12a	Zbtb7a	1
Zfp36	Stat1	1
Zfp36	Pias2	1
Zfp36	Pfn2	1
Zfp36	2410022L05Rik	1
Zfp36	Spats2	1
Zfp36	Tsga14	1
Zfp36	Zdhhc16	1
Zfp36	Smarce1	1
Zfp36	Ikbkap	1
Zfp36	Nucks1	1
Zfp36	Ran	1
Zfp36	Drg1	1
Zfp36	Greb1l	1
Zfp36	Psmd12	1
Zfp36	Btg2	1
Zfp36	Casp8	1
Zfp36	Cflar	1
Zfp36	Ctsc	1
Zfp36	Ddx58	1
Zfp36	Dtx3l	1
Zfp36	Epha2	1
Zfp36	Erap1	1
Zfp36	H2-M3	1
Zfp36	Ifi35	1
Zfp36	Ifi47	1
Zfp36	Ifngr1	1
Zfp36	Il17ra	1
Zfp36	Il4ra	1
Zfp36	Irf1	1
Zfp36	Irf2	1
Zfp36	Irf9	1
Zfp36	Lcp1	1
Zfp36	Lgals9	1
Zfp36	Lrp10	1
Zfp36	Lyn	1
Zfp36	Mafk	1
Zfp36	Man2b1	1
Zfp36	Mertk	1
Zfp36	Myd88	1
Zfp36	Nfkbia	1
Zfp36	Numb	1
Zfp36	Parp14	1
Zfp36	Parp9	1
Zfp36	Psd4	1
Zfp36	Psmb10	1
Zfp36	Psmb8	1
Zfp36	Psmb9	1
Zfp36	Ptpn6	1
Zfp36	Shisa5	1
Zfp36	Srgn	1
Zfp36	Tap2	1
Zfp36	Tapbpl	1
Zfp36	Tec	1
Zfp36	Trim21	1
Zfp36	Ttc7	1
Zfp36	Uba7	1
Zfp36	Ucp2	1
Zfp36	Msl3	1
Gatad2b	Fbxl18	1
Gatad2b	Mau2	1
Gatad2b	Myst3	1
Gatad2b	Zbed6	1
Myst3	Nfrkb	1
Myst3	0610010K14Rik	1
Myst3	Dph3	1
Myst3	Mus81	1
Myst3	Arhgef11	1
Myst3	Cacng7	1
Myst3	Drp2	1
Myst3	Eif4g3	1
Myst3	Fibp	1
Myst3	Mamld1	1
Myst3	Mpped1	1
Myst3	Plekha4	1
Myst3	Ptch2	1
Myst3	Ubtd1	1
Zbed6	Mysm1	1
Zbed6	Hmg20a	1
Snap91	Zfp711	1
Snap91	Tshz1	1
Snap91	Etv1	1
Snap91	Irf3	1
Kifap3	Phf20	1
Kifap3	Ndn	1
Kifap3	Bcl3	1
Kifap3	Bptf	1
Kifap3	Nr2f1	1
Pfn2	Ndn	1
Pfn2	Bcl3	1
Pfn2	Rnf10	1
Pfn2	Ddx58	1
Pfn2	Nr2f1	1
Pfn2	Irf3	1
Pfn2	Irf1	1
Pfn2	Irf9	1
Pfn2	Meis2	1
Ddx25	Pax6	1
Ddx25	Nfib	1
Ddx25	Lhx1	1
Ddx25	Lrrfip1	1
Ddx25	Smad3	1
Ddx25	Tcfl5	1
Tub	Olig1	1
Glrb	Pax6	1
Glrb	Lhx1	1
Glrb	Rfx3	1
Glrb	Rreb1	1
Glrb	Sall4	1
Glrb	Cebpa	1
Glrb	Tshz1	1
Glrb	Arnt2	1
Glrb	Gtf2h5	1
Glrb	Smad3	1
Glrb	Nr2f1	1
Glrb	Etv1	1
Glrb	Mycl1	1
Ctnnd2	Tgif1	1
Ctnnd2	Six4	1
Ctnnd2	Grhl1	1
Ctnnd2	Arnt2	1
Ctnnd2	Ift57	1
Ctnnd2	Nr2f1	1
Ctnnd2	Etv1	1
Ttyh1	Olig1	1
Ttyh1	Rfx4	1
Cntnap2	Pax6	1
Cntnap2	Tgif1	1
Cntnap2	Atf4	1
Cntnap2	Sall4	1
Cntnap2	Carhsp1	1
Cntnap2	Taf12	1
Rims2	Pax6	1
Rims2	Nfib	1
Rims2	Lhx1	1
Rims2	Rreb1	1
Rims2	Tshz1	1
Rims2	Rnf6	1
Rims2	Taf1	1
Kif5c	Pax6	1
Kif5c	Lhx1	1
Kif5c	Ikzf1	1
Kif5c	Pogk	1
Kif5c	Rreb1	1
Kif5c	Cebpa	1
Kif5c	Tshz1	1
Kif5c	Arnt2	1
Kif5c	Etv1	1
Kif5c	Taf1	1
Hdgfrp3	Mecp2	1
Hdgfrp3	Ndn	1
Hdgfrp3	Bptf	1
Hdgfrp3	Zfp711	1
Hdgfrp3	Hmgn3	1
Hdgfrp3	Nr2f1	1
Hdgfrp3	Etv1	1
Hdgfrp3	Irf3	1
Hdgfrp3	Ssbp2	1
Hdgfrp3	Mycl1	1
Hdgfrp3	Meis2	1
Scn8a	Pax6	1
Scn8a	Nfib	1
Scn8a	Lhx1	1
Dner	Lhx1	1
Dner	Rcor3	1
Dner	Olig1	1
Dner	Cebpa	1
Dner	Tshz1	1
Dner	Gtf2h5	1
Dner	Nr2f1	1
Dner	Etv1	1
Dner	Irf3	1
Dner	Taf1	1
2900011O08Rik	Foxh1	1
Ccdc136	Tcea2	1
Ccdc136	Tcfl5	1
Lancl1	Runx2	1
Mtap7d2	Pax6	1
Mtap7d2	Nfib	1
Mtap7d2	Lhx1	1
Mtap7d2	E2f1	1
Mtap7d2	Tshz1	1
Mtap7d2	Pou4f1	1
Mtap7d2	Etv1	1
Mtap7d2	Taf1	1
Dlgap1	Ing2	1
Dlgap1	Cux2	1
Dlgap1	Lmo4	1
Dlgap1	Olig1	1
Dlgap1	Tead3	1
Dlgap1	Sall4	1
Dlgap1	Preb	1
Dlgap1	Arnt2	1
Dlgap1	Smad3	1
Syt11	Olig1	1
Syt11	Rreb1	1
Syt11	Tshz1	1
Syt11	Arnt2	1
Syt11	Pou4f1	1
Syt11	Etv1	1
Rimklb	Zfp105	1
Rimklb	Zfp711	1
Rimklb	Dmap1	1
Rimklb	Tcfl5	1
Rimklb	Irf2	1
Fam184a	Zfp161	1
Fam184a	Six4	1
Fam184a	Rfx3	1
Fam184a	Sub1	1
Fam184a	Bmi1	1
Fam184a	Grhl1	1
Fam184a	Cry2	1
Macrod2	Nfkb2	1
Sh3gl3	Phox2a	1
Sh3gl3	Hmga2	1
Sh3gl3	Zfp105	1
Sh3gl3	Hoxc4	1
Sh3gl3	Zfp711	1
Sh3gl3	Tcfl5	1
Zfp711	Psmc3ip	1
Zfp711	Syngr2	1
Zfp711	Nagpa	1
Zfp711	Zfand3	1
Zfp711	Rhbdd1	1
Zfp711	Tmbim4	1
Zfp711	Abhd14b	1
Zfp711	Mif4gd	1
Zfp711	Abi2	1
Zfp711	Adamts20	1
Zfp711	Bex4	1
Zfp711	C77370	1
Zfp711	Cdc25b	1
Zfp711	Cnot6	1
Zfp711	Epha7	1
Zfp711	Flrt2	1
Zfp711	Gap43	1
Zfp711	Klhl23	1
Zfp711	Lypd6	1
Zfp711	Mboat2	1
Zfp711	Mex3b	1
Zfp711	Mkrn3	1
Zfp711	Nbea	1
Zfp711	Nr2f1	1
Zfp711	Nudt10	1
Zfp711	Ppp1r26	1
Zfp711	Ppp1r9a	1
Zfp711	Purg	1
Zfp711	Reep1	1
Zfp711	Rpgr	1
Zfp711	St8sia2	1
Zfp711	Tmem35	1
Zfp711	Tspan6	1
Zfp711	Tuba1b	1
Zfp711	Ube2e3	1
Zfp711	Zfp521	1
Zfp711	Zscan18	1
Reep1	Ndn	1
Reep1	Hmgb1	1
Reep1	Zfp521	1
Reep1	Ddx58	1
Reep1	Nr2f1	1
Abi2	Phf20	1
Abi2	Mecp2	1
Abi2	Bcor	1
Abi2	Hnrnpd	1
Abi2	Pbrm1	1
Abi2	Zfp524	1
Abi2	Zfp326	1
Abi2	Hmgn3	1
Abi2	Sub1	1
Abi2	Zbtb7b	1
Abi2	Etv1	1
Abi2	Irf3	1
Abi2	Zfp451	1
Abi2	Ssbp2	1
Trim9	Pax6	1
Trim9	Tead3	1
Trim9	Sall4	1
Trim9	Gtf2h5	1
Trim9	Smad3	1
Trim9	Nr2f1	1
Morn4	Rreb1	1
Morn4	Irf2	1
Klhdc2	Rbck1	1
Klhdc2	Pias2	1
Klhdc2	Vps72	1
Klhdc2	Zfp93	1
Klhdc2	Nfya	1
Klhdc2	Cux2	1
Klhdc2	Zfp110	1
Klhdc2	Nr1h2	1
Klhdc2	Srebf2	1
Klhdc2	Zscan12	1
Klhdc2	Zfp1	1
Klhdc2	Gtf2h5	1
Klhdc2	Zbtb41	1
Klhdc2	Mta2	1
Nudt10	Lhx1	1
Nudt10	Mybl1	1
Nudt10	E2f1	1
Nudt10	Zfp2	1
Nudt10	Tshz1	1
Nudt10	Pou4f1	1
Nudt10	Etv1	1
Ppp1r26	Nfkb2	1
Ppp1r26	Bhlhe40	1
Ppp1r26	Zbtb7b	1
Fam171b	Lhx1	1
Fam171b	Rreb1	1
Fam171b	Arnt2	1
Fam171b	Gtf2h5	1
Fam171b	Nr2f1	1
Fam171b	Etv1	1
Fam171b	Irf3	1
Slc35f1	Arnt2	1
Slc35f1	Nr2f1	1
Dll3	Zfp105	1
Dll3	Hoxc4	1
Dll3	Hoxc5	1
Dll3	Tcfl5	1
Arl3	Ndn	1
Arl3	Bcl3	1
Arl3	Zfp74	1
Arl3	Kdm2a	1
Arl3	Hmg20b	1
Arl3	E2f4	1
Arl3	Mlx	1
Arl3	Gtf2h5	1
Arl3	Mxi1	1
Tmem130	Zfp516	1
Tmem130	Sall4	1
Tmem130	Cebpa	1
Tmem130	Taf12	1
Cnpy2	Nfya	1
Cnpy2	Cux2	1
Cnpy2	Hmbox1	1
Cnpy2	Trim27	1
Cnpy2	Nr1h2	1
Cnpy2	Srebf2	1
Cnpy2	Sall4	1
Cnpy2	Mta2	1
0610009B22Rik	Nfkb2	1
0610009B22Rik	Pias2	1
0610009B22Rik	Vps72	1
0610009B22Rik	Zfp93	1
0610009B22Rik	Nfya	1
0610009B22Rik	Nr1h2	1
0610009B22Rik	Srebf2	1
0610009B22Rik	Zscan12	1
0610009B22Rik	Foxp1	1
0610009B22Rik	Gtf2h5	1
0610009B22Rik	Mta2	1
Acyp1	Srebf2	1
Acyp1	E2f4	1
Acyp1	Sub1	1
Acyp1	Gtf2h5	1
Acyp1	Zbtb41	1
Acyp1	Mta2	1
Extl2	Nfya	1
Extl2	Nr1h2	1
Extl2	Smarcal1	1
Extl2	Tbx3	1
Extl2	Gtf2h5	1
Extl2	Taf12	1
Extl2	Mta2	1
Rwdd4a	Nfkb2	1
Rwdd4a	Vps72	1
Rwdd4a	Nfya	1
Rwdd4a	Xrcc5	1
Rwdd4a	Hmg20b	1
Rwdd4a	Atf1	1
Rwdd4a	Nr1h2	1
Rwdd4a	Zscan12	1
Rwdd4a	Sall4	1
Rwdd4a	Tbx3	1
Rwdd4a	Mta2	1
Ssbp1	Cenpb	1
Ssbp1	Rbck1	1
Ssbp1	Ctnnb1	1
Ssbp1	Tfam	1
Ssbp1	Cux1	1
Ssbp1	Trim27	1
Ssbp1	Nr1h2	1
Lyplal1	Nfkb2	1
Lyplal1	Cux1	1
Lyplal1	Nr1h2	1
Lyplal1	Runx2	1
Capn1	Ppard	1
Capn1	Rbck1	1
Capn1	Vps72	1
Capn1	Nfya	1
Capn1	Cux1	1
Capn1	Zfp524	1
Capn1	Hmg20b	1
Capn1	Nr1h2	1
Capn1	Srebf2	1
Capn1	E2f4	1
Capn1	Zbtb7b	1
Capn1	Mlx	1
Capn1	Taf13	1
Capn1	Mta2	1
Casp8	Stat1	1
Casp8	Foxa2	1
Casp8	Ddx58	1
Casp8	Irf1	1
Casp8	Irf2	1
Casp8	Irf9	1
Cflar	Stat1	1
Cflar	Bcl6	1
Cflar	Ddx58	1
Cflar	Irf2	1
Cflar	Irf9	1
Ctsz	0610031J06Rik	1
Ddx58	Stat1	1
Ddx58	Bcl3	1
Ddx58	Pml	1
Ddx58	Tbx3	1
Ddx58	Zbtb10	1
Ddx58	Bod1	1
Ddx58	Cacna1b	1
Ddx58	Nefl	1
Ddx58	Tube1	1
Ddx58	Ncbp1	1
Ddx58	Pkdcc	1
Ddx58	A830007P12Rik	1
Ddx58	Adar	1
Ddx58	Cxcl16	1
Ddx58	Ddx60	1
Ddx58	Dtx3l	1
Ddx58	Epha2	1
Ddx58	Erap1	1
Ddx58	Gbp2	1
Ddx58	Gbp3	1
Ddx58	Gbp7	1
Ddx58	Glipr1	1
Ddx58	H2-M3	1
Ddx58	Herc6	1
Ddx58	Icam1	1
Ddx58	Ifi35	1
Ddx58	Ifi47	1
Ddx58	Igtp	1
Ddx58	Ikbke	1
Ddx58	Ikzf1	1
Ddx58	Il17ra	1
Ddx58	Il4ra	1
Ddx58	Irak2	1
Ddx58	Irf1	1
Ddx58	Irf9	1
Ddx58	Irgm1	1
Ddx58	Irgm2	1
Ddx58	Laptm5	1
Ddx58	Lcp1	1
Ddx58	Lgals9	1
Ddx58	Lrp1	1
Ddx58	Ly6e	1
Ddx58	Lyn	1
Ddx58	Man2b1	1
Ddx58	Myd88	1
Ddx58	Numb	1
Ddx58	Oasl2	1
Ddx58	Ostf1	1
Ddx58	Parp14	1
Ddx58	Parp9	1
Ddx58	Pld2	1
Ddx58	Pnp	1
Ddx58	Psmb10	1
Ddx58	Psmb8	1
Ddx58	Psmb9	1
Ddx58	Ptpn6	1
Ddx58	Ripk1	1
Ddx58	Rtp4	1
Ddx58	Samhd1	1
Ddx58	Serpina3g	1
Ddx58	Shisa5	1
Ddx58	Stat2	1
Ddx58	Tap2	1
Ddx58	Tapbpl	1
Ddx58	Tcirg1	1
Ddx58	Tcn2	1
Ddx58	Tnfrsf1b	1
Ddx58	Tor3a	1
Ddx58	Trim12c	1
Ddx58	Trim14	1
Ddx58	Trim21	1
Ddx58	Trim25	1
Ddx58	Trim34a	1
Ddx58	Uba7	1
Ddx58	Ube2l6	1
Ddx58	Xaf1	1
Ddx58	Zbp1	1
Ddx58	Zc3hav1	1
Dtx3l	Stat1	1
Dtx3l	Bcl3	1
Dtx3l	Nfatc1	1
Dtx3l	Irf1	1
Dtx3l	Irf2	1
Dtx3l	Irf9	1
Esyt1	Stat1	1
Esyt1	Nfe2l1	1
Esyt1	Foxj2	1
Esyt1	Nr4a1	1
Esyt1	Nfatc1	1
Ifi35	Stat1	1
Ifi35	Sp5	1
Ifi35	Nfatc1	1
Ifi35	Irf1	1
Ifi35	Irf2	1
Ifi35	Irf9	1
Il10rb	Stat1	1
Il10rb	Pml	1
Il10rb	Nfat5	1
Il10rb	E2f6	1
Il10rb	Adar	1
Il10rb	Irf2	1
Il10rb	Irf9	1
Il4ra	Stat1	1
Il4ra	Pias2	1
Il4ra	Tbx3	1
Il4ra	Nfatc1	1
Il4ra	Irf1	1
Il4ra	Irf2	1
Il4ra	Irf9	1
Iqgap1	App	1
Iqgap1	Nfil3	1
Iqgap1	Foxp1	1
Irak2	Arnt	1
Irak2	Zbtb7b	1
Irf9	Stat1	1
Irf9	Bcl3	1
Irf9	Nfatc1	1
Irf9	Adar	1
Irf9	Irf1	1
Irf9	Irf2	1
Irf9	Bod1	1
Irf9	Slc29a4	1
Irf9	Nefl	1
Irf9	A830007P12Rik	1
Irf9	Ap1g2	1
Irf9	Cmtm6	1
Irf9	Coro1a	1
Irf9	Csk	1
Irf9	Ctsc	1
Irf9	Cxcl16	1
Irf9	Cyba	1
Irf9	Ddx60	1
Irf9	Erap1	1
Irf9	Gbp2	1
Irf9	Gbp3	1
Irf9	Gbp7	1
Irf9	Gmfg	1
Irf9	Gsdmd	1
Irf9	H2-D1	1
Irf9	H2-M3	1
Irf9	H2-Q7	1
Irf9	Herc6	1
Irf9	Hmha1	1
Irf9	Hvcn1	1
Irf9	Icam1	1
Irf9	Ifi47	1
Irf9	Igtp	1
Irf9	Ikbke	1
Irf9	Ikzf1	1
Irf9	Il17ra	1
Irf9	Irak4	1
Irf9	Irgm1	1
Irf9	Irgm2	1
Irf9	Itsn2	1
Irf9	Laptm5	1
Irf9	Lcp1	1
Irf9	Lgals9	1
Irf9	Ly6e	1
Irf9	Lyn	1
Irf9	Man2b1	1
Irf9	Map3k8	1
Irf9	Myd88	1
Irf9	Nat2	1
Irf9	Nfkbia	1
Irf9	Nt5dc1	1
Irf9	Oasl2	1
Irf9	Ostf1	1
Irf9	Parp14	1
Irf9	Parp4	1
Irf9	Parp9	1
Irf9	Prkd2	1
Irf9	Psd4	1
Irf9	Psmb10	1
Irf9	Psmb8	1
Irf9	Psmb9	1
Irf9	Psme1	1
Irf9	Psme2	1
Irf9	Ptpn6	1
Irf9	Rassf5	1
Irf9	Rin3	1
Irf9	Ripk1	1
Irf9	Rtp4	1
Irf9	Shisa5	1
Irf9	Sirt7	1
Irf9	Srgn	1
Irf9	Stat2	1
Irf9	Tap2	1
Irf9	Tapbpl	1
Irf9	Tcirg1	1
Irf9	Tec	1
Irf9	Tmc6	1
Irf9	Tmem179b	1
Irf9	Tmod3	1
Irf9	Traf5	1
Irf9	Trim12c	1
Irf9	Trim14	1
Irf9	Trim21	1
Irf9	Trim25	1
Irf9	Trim34a	1
Irf9	Tspo	1
Irf9	Ttc7	1
Irf9	Uba7	1
Irf9	Vamp8	1
Irf9	Xaf1	1
Irf9	Zbp1	1
Irf9	Zc3hav1	1
Lgals9	Pogk	1
Lgals9	Arnt	1
Lgals9	Cebpa	1
Lgals9	Tshz1	1
Lgals9	Zfp422	1
Lgals9	Etv1	1
Lgals9	Irf2	1
Lrp10	Nfkb2	1
Lrp10	Ctnnb1	1
Lrp10	Pias2	1
Lrp10	Vps72	1
Lrp10	Nfya	1
Lrp10	Cux2	1
Lrp10	Nr1h2	1
Lrp10	Srebf2	1
Lrp10	Zscan12	1
Lrp10	Rela	1
Lrp10	Gtf2h5	1
Lrp10	Irf2	1
Ly6e	Stat1	1
